id,timestamp,timestamp,sequence,byte1,byte8,byte6,byte3,can_id,byte4,byte2,byte5,byte7
6,1761572567878,1761572567878,57063,0,125,255,0,419373295,0,125,125,255
6,1761572567878,1761572567878,57064,253,255,255,100,217056000,255,0,255,255
6,1761572567878,1761572567878,57065,1,75,130,55,217449121,86,15,0,2
6,1761572567878,1761572567878,57066,225,255,255,0,419299536,255,3,255,255
6,1761572567878,1761572567878,57067,0,95,102,0,217449378,0,0,0,0
6,1761572567878,1761572567878,57068,255,125,96,255,418384139,112,255,125,126
6,1761572567878,1761572567878,57069,0,193,255,255,202058448,255,255,255,255
6,1761572567878,1761572567878,57070,32,0,202,0,485293835,2,10,255,254
6,1761572567878,1761572567878,57071,0,0,0,0,150892043,0,0,0,0
6,1761572567878,1761572567878,57072,0,125,255,0,419373295,0,125,125,255
6,1761572567878,1761572567878,57073,152,94,75,14,217448864,40,8,1,0
6,1761572567878,1761572567878,57074,255,255,255,111,419343920,111,255,255,255
6,1761572567878,1761572567878,57075,31,0,0,20,217450150,0,0,255,0
6,1761572567878,1761572567878,57076,255,125,96,255,418384139,112,255,125,126
6,1761572567878,1761572567878,57077,249,143,64,125,418513395,13,55,125,2
6,1761572567878,1761572567878,57078,0,125,255,0,419373295,0,125,125,255
6,1761572567858,1761572567858,57033,255,125,75,255,418384139,112,255,125,126
6,1761572567858,1761572567858,57052,0,125,255,0,419373295,0,125,125,255
6,1761572567858,1761572567858,57035,0,0,0,0,150892043,0,0,0,0
6,1761572567858,1761572567858,57036,0,125,255,0,419373295,0,125,125,255
6,1761572567858,1761572567858,57037,125,255,255,255,419356416,255,255,251,255
6,1761572567858,1761572567858,57038,247,255,255,0,419361024,207,0,255,255
6,1761572567858,1761572567858,57039,125,255,255,255,419356655,255,255,255,255
6,1761572567858,1761572567858,57034,0,3,12,0,418448592,0,56,248,232
6,1761572567858,1761572567858,57041,255,255,255,111,419343920,111,255,255,255
6,1761572567858,1761572567858,57042,255,125,75,255,418384139,112,255,125,126
6,1761572567858,1761572567858,57043,3,255,255,255,418119663,220,255,5,255
6,1761572567858,1761572567858,57044,68,127,0,0,418447824,0,0,0,1
6,1761572567858,1761572567858,57045,36,7,0,11,418448336,0,39,0,208
6,1761572567858,1761572567858,57046,1,3,12,1,418448848,1,0,247,232
6,1761572567858,1761572567858,57047,84,16,0,160,418449104,255,20,0,0
6,1761572567858,1761572567858,57048,63,0,33,130,418710000,2,61,255,0
6,1761572567858,1761572567858,57049,0,124,3,208,418710256,7,0,231,246
6,1761572567858,1761572567858,57050,0,19,0,0,418710512,0,0,0,136
6,1761572567858,1761572567858,57051,125,255,255,3,418710768,255,232,255,255
6,1761572567858,1761572567858,57057,0,125,255,0,419373295,0,125,125,255
6,1761572567858,1761572567858,57053,255,125,75,255,418384139,112,255,125,126
6,1761572567858,1761572567858,57054,102,240,245,0,217995840,0,0,211,255
6,1761572567858,1761572567858,57055,44,126,126,30,419322176,126,126,18,51
6,1761572567858,1761572567858,57056,0,0,0,0,150892043,0,0,0,0
6,1761572567858,1761572567858,57040,125,0,16,0,419325167,0,0,68,0
6,1761572567838,1761572567838,57012,0,125,255,0,419373295,0,125,125,255
6,1761572567838,1761572567838,57013,0,243,1,255,418382091,255,0,255,255
6,1761572567838,1761572567838,57014,0,255,255,255,215101223,255,0,255,0
6,1761572567838,1761572567838,57015,193,255,255,255,419319563,255,0,255,255
6,1761572567838,1761572567838,57016,0,255,254,0,419343627,0,0,254,255
6,1761572567838,1761572567838,57017,255,255,255,111,419343920,111,255,255,255
6,1761572567838,1761572567838,57018,255,125,75,255,418384139,112,255,125,126
6,1761572567838,1761572567838,57019,1,255,255,255,418119663,255,64,255,255
6,1761572567838,1761572567838,57020,0,0,0,0,418517491,0,0,0,0
6,1761572567838,1761572567838,57021,0,125,255,0,419373295,0,125,125,255
6,1761572567838,1761572567838,57022,253,255,255,100,217056000,255,0,255,255
6,1761572567838,1761572567838,57023,224,255,255,255,419283979,243,8,255,255
6,1761572567838,1761572567838,57024,225,255,255,0,419299536,255,3,255,255
6,1761572567838,1761572567838,57025,255,125,75,255,418384139,112,255,125,126
6,1761572567838,1761572567838,57026,0,176,255,255,202058448,255,255,255,255
6,1761572567838,1761572567838,57027,0,0,0,0,150892043,0,0,0,0
6,1761572567838,1761572567838,57028,0,125,255,0,419373295,0,125,125,255
6,1761572567838,1761572567838,57029,255,255,255,111,419343920,111,255,255,255
6,1761572567838,1761572567838,57030,255,125,75,255,418384139,112,255,125,126
6,1761572567838,1761572567838,57031,2,255,255,255,418119663,255,255,255,255
6,1761572567838,1761572567838,57032,0,125,255,0,419373295,0,125,125,255
6,1761572567318,1761572567318,56600,195,0,160,49,418513651,88,200,160,0
6,1761572567318,1761572567318,56627,224,255,255,255,419283979,243,8,255,255
6,1761572567318,1761572567318,56602,57,39,13,12,418514675,46,13,44,12
6,1761572567318,1761572567318,56603,247,255,255,0,419361047,207,0,255,255
6,1761572567318,1761572567318,56604,48,48,255,255,201326603,250,255,255,255
6,1761572567318,1761572567318,56605,255,125,116,255,418384139,112,255,125,126
6,1761572567318,1761572567318,56606,41,42,13,10,418514931,42,13,37,12
6,1761572567318,1761572567318,56607,0,0,0,0,150892043,0,0,0,0
6,1761572567318,1761572567318,56608,14,56,255,0,217449893,74,1,0,0
6,1761572567318,1761572567318,56601,0,0,0,0,418514419,0,0,0,64
6,1761572567318,1761572567318,56610,0,255,125,125,419348235,125,0,125,255
6,1761572567318,1761572567318,56611,0,243,1,255,418382091,255,0,255,255
6,1761572567318,1761572567318,56612,8,2,13,9,418515443,1,13,8,9
6,1761572567318,1761572567318,56613,0,125,255,0,419373295,0,125,125,255
6,1761572567318,1761572567318,56614,0,255,255,255,215101223,255,0,255,0
6,1761572567318,1761572567318,56615,73,9,9,73,418515699,9,9,73,73
6,1761572567318,1761572567318,56616,193,255,255,255,419319563,255,0,255,255
6,1761572567318,1761572567318,56617,69,2,2,69,418515955,2,2,69,69
6,1761572567318,1761572567318,56618,0,255,254,0,419343627,0,0,254,255
6,1761572567318,1761572567318,56619,255,255,255,111,419343920,111,255,255,255
6,1761572567318,1761572567318,56620,0,0,0,0,418517235,0,0,0,0
6,1761572567318,1761572567318,56621,255,125,116,255,418384139,112,255,125,126
6,1761572567318,1761572567318,56622,0,0,0,0,418517491,0,0,0,0
6,1761572567318,1761572567318,56623,0,125,255,0,419373295,0,125,125,255
6,1761572567318,1761572567318,56624,253,255,255,100,217056000,255,0,255,255
6,1761572567318,1761572567318,56625,0,0,0,0,418517747,0,0,0,0
6,1761572567318,1761572567318,56626,0,0,0,0,418518003,0,0,0,0
6,1761572567318,1761572567318,56634,0,125,255,0,419373295,0,125,125,255
6,1761572567318,1761572567318,56628,225,255,255,0,419299536,255,3,255,255
6,1761572567318,1761572567318,56629,108,255,18,73,408885235,81,9,69,255
6,1761572567318,1761572567318,56630,255,125,116,255,418384139,112,255,125,126
6,1761572567318,1761572567318,56631,62,13,1,57,410982387,13,2,198,7
6,1761572567318,1761572567318,56632,0,21,255,255,202058448,255,255,255,255
6,1761572567318,1761572567318,56633,0,0,0,0,150892043,0,0,0,0
6,1761572567318,1761572567318,56609,7,22,13,11,418515187,10,13,7,12
6,1761572567299,1761572567299,56579,0,125,255,0,419373295,0,125,125,255
6,1761572567299,1761572567299,56580,255,0,255,255,418382180,255,255,255,255
6,1761572567299,1761572567299,56581,204,39,255,125,217050891,255,250,255,255
6,1761572567299,1761572567299,56582,225,255,255,0,419299536,255,3,255,255
6,1761572567299,1761572567299,56583,255,255,255,111,419343920,111,255,255,255
6,1761572567299,1761572567299,56584,255,125,116,255,418384139,112,255,125,126
6,1761572567299,1761572567299,56585,1,64,0,160,419361843,37,222,0,0
6,1761572567299,1761572567299,56586,0,244,255,255,202058448,255,255,255,255
6,1761572567299,1761572567299,56587,0,125,255,0,419373295,0,125,125,255
6,1761572567299,1761572567299,56588,0,83,102,0,217449378,0,0,0,0
6,1761572567299,1761572567299,56589,255,125,116,255,418384139,112,255,125,126
6,1761572567299,1761572567299,56590,0,0,0,0,150892043,0,0,0,0
6,1761572567299,1761572567299,56591,0,125,255,0,419373295,0,125,125,255
6,1761572567299,1761572567299,56592,172,82,75,14,217448864,40,8,1,0
6,1761572567299,1761572567299,56593,249,140,64,125,418513395,13,55,125,2
6,1761572567299,1761572567299,56594,255,255,255,111,419343920,111,255,255,255
6,1761572567299,1761572567299,56595,25,0,0,20,217450150,0,0,255,0
6,1761572567299,1761572567299,56596,11,13,13,10,415111155,13,13,10,10
6,1761572567299,1761572567299,56597,255,125,116,255,418384139,112,255,125,126
6,1761572567299,1761572567299,56598,69,69,70,69,409081843,69,69,69,69
6,1761572567299,1761572567299,56599,0,125,255,0,419373295,0,125,125,255
6,1761572567278,1761572567278,56556,255,125,116,255,418384139,112,255,125,126
6,1761572567278,1761572567278,56557,0,3,12,0,418448592,0,56,248,232
6,1761572567278,1761572567278,56558,0,0,0,0,150892043,0,0,0,0
6,1761572567278,1761572567278,56559,0,125,255,0,419373295,0,125,125,255
6,1761572567278,1761572567278,56560,247,255,255,0,419361024,207,0,255,255
6,1761572567278,1761572567278,56561,125,0,16,0,419325167,0,0,68,0
6,1761572567278,1761572567278,56562,255,255,255,111,419343920,111,255,255,255
6,1761572567278,1761572567278,56563,255,125,116,255,418384139,112,255,125,126
6,1761572567278,1761572567278,56564,0,125,255,0,419373295,0,125,125,255
6,1761572567278,1761572567278,56565,68,115,0,0,418447824,0,0,0,1
6,1761572567278,1761572567278,56566,36,7,0,11,418448336,0,39,0,208
6,1761572567278,1761572567278,56567,1,3,12,1,418448848,1,0,247,232
6,1761572567278,1761572567278,56568,84,16,0,160,418449104,255,20,0,0
6,1761572567278,1761572567278,56569,63,0,33,130,418710000,2,61,255,0
6,1761572567278,1761572567278,56570,0,124,3,208,418710256,7,0,231,246
6,1761572567278,1761572567278,56571,0,19,0,0,418710512,0,0,0,136
6,1761572567278,1761572567278,56572,125,255,255,3,418710768,255,232,255,255
6,1761572567278,1761572567278,56573,255,125,116,255,418384139,112,255,125,126
6,1761572567278,1761572567278,56574,0,255,255,255,419354928,255,255,255,255
6,1761572567278,1761572567278,56575,102,240,245,0,217995840,0,0,211,255
6,1761572567278,1761572567278,56576,0,0,0,0,150892043,0,0,0,0
6,1761572567278,1761572567278,56577,44,126,126,30,419322176,126,126,18,51
6,1761572567278,1761572567278,56578,253,255,255,100,217056000,255,0,255,255
6,1761572567258,1761572567258,56536,0,125,255,0,419373295,0,125,125,255
6,1761572567258,1761572567258,56537,0,243,1,255,418382091,255,0,255,255
6,1761572567258,1761572567258,56538,0,255,255,255,215101223,255,0,255,0
6,1761572567258,1761572567258,56539,193,255,255,255,419319563,255,0,255,255
6,1761572567258,1761572567258,56540,0,0,0,0,418517491,0,0,0,0
6,1761572567258,1761572567258,56541,0,255,254,0,419343627,0,0,254,255
6,1761572567258,1761572567258,56542,255,255,255,111,419343920,111,255,255,255
6,1761572567258,1761572567258,56543,255,125,96,255,418384139,112,255,125,126
6,1761572567258,1761572567258,56544,0,125,255,0,419373295,0,125,125,255
6,1761572567258,1761572567258,56545,253,255,255,100,217056000,255,0,255,255
6,1761572567258,1761572567258,56546,255,255,255,0,407902195,0,15,12,255
6,1761572567258,1761572567258,56547,224,255,255,255,419283979,243,8,255,255
6,1761572567258,1761572567258,56548,225,255,255,0,419299536,255,3,255,255
6,1761572567258,1761572567258,56549,255,125,96,255,418384139,112,255,125,126
6,1761572567258,1761572567258,56550,0,227,255,255,202058448,255,255,255,255
6,1761572567258,1761572567258,56551,0,0,0,0,150892043,0,0,0,0
6,1761572567258,1761572567258,56552,0,125,255,0,419373295,0,125,125,255
6,1761572567258,1761572567258,56553,255,255,255,111,419343920,111,255,255,255
6,1761572567258,1761572567258,56554,255,125,96,255,418384139,112,255,125,126
6,1761572567258,1761572567258,56555,0,125,255,0,419373295,0,125,125,255
6,1761572567218,1761572567218,56517,0,81,102,0,217449378,0,0,0,0
6,1761572567218,1761572567218,56518,255,125,96,255,418384139,112,255,125,126
6,1761572567218,1761572567218,56519,243,255,0,0,419351104,0,255,0,255
6,1761572567218,1761572567218,56520,0,0,0,0,150892043,0,0,0,0
6,1761572567218,1761572567218,56521,0,125,255,0,419373295,0,125,125,255
6,1761572567218,1761572567218,56522,142,80,74,14,217448864,40,8,1,0
6,1761572567218,1761572567218,56523,255,255,255,111,419343920,111,255,255,255
6,1761572567218,1761572567218,56524,24,0,0,20,217450150,0,0,255,0
6,1761572567218,1761572567218,56525,255,125,96,255,418384139,112,255,125,126
6,1761572567218,1761572567218,56526,0,0,0,0,418514419,0,0,0,64
6,1761572567218,1761572567218,56527,137,77,64,20,418644247,178,8,178,0
6,1761572567218,1761572567218,56528,0,164,128,0,217448871,132,128,0,23
6,1761572567218,1761572567218,56529,0,125,255,0,419373295,0,125,125,255
6,1761572567218,1761572567218,56530,247,255,255,0,419361047,207,0,255,255
6,1761572567218,1761572567218,56531,48,71,255,255,201326603,250,255,255,255
6,1761572567218,1761572567218,56532,255,125,96,255,418384139,112,255,125,126
6,1761572567218,1761572567218,56533,14,55,255,0,217449893,74,1,0,0
6,1761572567218,1761572567218,56534,0,0,0,0,150892043,0,0,0,0
6,1761572567218,1761572567218,56535,0,255,125,125,419348235,125,0,125,255
6,1761572567161,1761572567161,56490,247,255,255,0,419361024,207,0,255,255
6,1761572567161,1761572567161,56511,204,22,255,125,217050891,255,250,255,255
6,1761572567161,1761572567161,56492,255,255,255,111,419343920,111,255,255,255
6,1761572567161,1761572567161,56493,255,125,96,255,418384139,112,255,125,126
6,1761572567161,1761572567161,56494,0,125,255,0,419373295,0,125,125,255
6,1761572567161,1761572567161,56495,68,113,0,0,418447824,0,0,0,1
6,1761572567161,1761572567161,56496,36,7,0,11,418448336,0,39,0,208
6,1761572567161,1761572567161,56491,125,0,16,0,419325167,0,0,68,0
6,1761572567161,1761572567161,56498,84,16,0,160,418449104,255,20,0,0
6,1761572567161,1761572567161,56499,63,0,33,130,418710000,2,61,255,0
6,1761572567161,1761572567161,56500,0,124,3,208,418710256,7,0,231,246
6,1761572567161,1761572567161,56501,0,19,0,0,418710512,0,0,0,136
6,1761572567161,1761572567161,56502,125,255,255,3,418710768,255,232,255,255
6,1761572567161,1761572567161,56503,255,125,96,255,418384139,112,255,125,126
6,1761572567161,1761572567161,56504,0,255,255,255,419354928,255,255,255,255
6,1761572567161,1761572567161,56505,102,240,245,0,217995840,0,0,211,255
6,1761572567161,1761572567161,56506,0,0,0,0,150892043,0,0,0,0
6,1761572567161,1761572567161,56507,44,126,126,30,419322176,126,126,18,51
6,1761572567161,1761572567161,56508,253,255,255,100,217056000,255,0,255,255
6,1761572567161,1761572567161,56509,0,125,255,0,419373295,0,125,125,255
6,1761572567161,1761572567161,56510,255,0,255,255,418382180,255,255,255,255
6,1761572567161,1761572567161,56516,0,125,255,0,419373295,0,125,125,255
6,1761572567161,1761572567161,56512,225,255,255,0,419299536,255,3,255,255
6,1761572567161,1761572567161,56513,255,255,255,111,419343920,111,255,255,255
6,1761572567161,1761572567161,56514,255,125,96,255,418384139,112,255,125,126
6,1761572567161,1761572567161,56515,0,210,255,255,202058448,255,255,255,255
6,1761572567161,1761572567161,56497,1,3,12,1,418448848,1,0,247,232
6,1761572566538,1761572566538,55958,249,136,64,125,418513395,13,55,125,2
6,1761572566538,1761572566538,55985,193,255,255,255,419319563,255,0,255,255
6,1761572566538,1761572566538,55960,182,66,75,14,217448864,40,8,1,0
6,1761572566538,1761572566538,55961,73,255,255,73,409802739,73,73,255,255
6,1761572566538,1761572566538,55962,255,255,255,111,419343920,111,255,255,255
6,1761572566538,1761572566538,55963,17,0,0,20,217450150,0,0,255,0
6,1761572566538,1761572566538,55964,195,0,160,49,418513651,88,200,160,0
6,1761572566538,1761572566538,55965,255,125,96,255,418384139,113,255,125,126
6,1761572566538,1761572566538,55966,0,0,0,0,418514419,0,0,0,64
6,1761572566538,1761572566538,55959,12,13,13,12,414849011,13,13,12,12
6,1761572566538,1761572566538,55968,57,39,13,12,418514675,46,13,43,12
6,1761572566538,1761572566538,55969,41,42,13,10,418514931,42,13,37,12
6,1761572566538,1761572566538,55970,224,255,255,6,418644503,0,219,255,255
6,1761572566538,1761572566538,55971,7,22,13,10,418515187,22,13,7,12
6,1761572566538,1761572566538,55972,8,6,13,9,418515443,1,13,8,9
6,1761572566538,1761572566538,55973,247,255,255,0,419361047,207,0,255,255
6,1761572566538,1761572566538,55974,48,48,255,255,201326603,250,255,255,255
6,1761572566538,1761572566538,55975,255,125,96,255,418384139,113,255,125,126
6,1761572566538,1761572566538,55976,73,9,9,73,418515699,9,9,73,73
6,1761572566538,1761572566538,55977,0,0,0,0,150892043,0,0,0,0
6,1761572566538,1761572566538,55978,14,48,255,0,217449893,74,1,0,0
6,1761572566538,1761572566538,55979,0,255,125,125,419348235,125,0,125,255
6,1761572566538,1761572566538,55980,69,2,2,69,418515955,2,2,69,69
6,1761572566538,1761572566538,55981,0,243,1,255,418382091,255,0,255,255
6,1761572566538,1761572566538,55982,0,125,255,0,419373295,0,125,125,255
6,1761572566538,1761572566538,55983,0,0,0,0,418517235,0,0,0,0
6,1761572566538,1761572566538,55984,0,255,255,255,215101223,255,0,255,0
6,1761572566538,1761572566538,55992,0,125,255,0,419373295,0,125,125,255
6,1761572566538,1761572566538,55986,0,0,0,0,418517491,0,0,0,0
6,1761572566538,1761572566538,55987,0,255,254,0,419343627,0,0,254,255
6,1761572566538,1761572566538,55988,255,255,255,111,419343920,111,255,255,255
6,1761572566538,1761572566538,55989,0,0,0,0,418517747,0,0,0,0
6,1761572566538,1761572566538,55990,255,125,96,255,418384139,113,255,125,126
6,1761572566538,1761572566538,55991,0,0,0,0,418518003,0,0,0,0
6,1761572566538,1761572566538,55967,0,125,255,0,419373295,0,125,125,255
6,1761572566431,1761572566431,55929,36,7,0,11,418448336,0,39,0,208
6,1761572566431,1761572566431,55951,0,125,255,0,419373295,0,125,125,255
6,1761572566431,1761572566431,55931,84,16,0,160,418449104,255,20,0,0
6,1761572566431,1761572566431,55932,63,0,33,130,418710000,2,61,255,0
6,1761572566431,1761572566431,55933,0,124,3,208,418710256,7,0,231,246
6,1761572566431,1761572566431,55934,0,19,0,0,418710512,0,0,0,136
6,1761572566431,1761572566431,55935,125,255,255,3,418710768,255,232,255,255
6,1761572566431,1761572566431,55936,0,125,255,0,419373295,0,125,125,255
6,1761572566431,1761572566431,55930,1,3,12,1,418448848,1,0,247,232
6,1761572566431,1761572566431,55938,0,255,255,255,419354928,255,255,255,255
6,1761572566431,1761572566431,55939,102,240,245,0,217995840,0,0,211,255
6,1761572566431,1761572566431,55940,0,0,0,0,150892043,0,0,0,0
6,1761572566431,1761572566431,55941,44,126,126,30,419322176,126,126,18,51
6,1761572566431,1761572566431,55942,253,255,255,100,217056000,255,0,255,255
6,1761572566431,1761572566431,55943,0,125,255,0,419373295,0,125,125,255
6,1761572566431,1761572566431,55944,255,0,255,255,418382180,255,255,255,255
6,1761572566431,1761572566431,55945,204,39,255,125,217050891,255,250,255,255
6,1761572566431,1761572566431,55946,225,255,255,0,419299536,255,3,255,255
6,1761572566431,1761572566431,55947,255,255,255,111,419343920,111,255,255,255
6,1761572566431,1761572566431,55948,255,125,96,255,418384139,113,255,125,126
6,1761572566431,1761572566431,55949,17,64,0,192,419361843,37,218,0,0
6,1761572566431,1761572566431,55950,0,227,255,255,202058448,255,255,255,255
6,1761572566431,1761572566431,55957,0,125,255,0,419373295,0,125,125,255
6,1761572566431,1761572566431,55952,0,67,102,0,217449378,0,0,0,0
6,1761572566431,1761572566431,55953,255,125,96,255,418384139,113,255,125,126
6,1761572566431,1761572566431,55954,1,163,255,2,418579704,0,2,255,10
6,1761572566431,1761572566431,55955,45,255,40,21,419358456,27,42,10,255
6,1761572566431,1761572566431,55956,0,0,0,0,150892043,0,0,0,0
6,1761572566431,1761572566431,55937,255,125,96,255,418384139,113,255,125,126
6,1761572566398,1761572566398,55916,255,255,255,111,419343920,111,255,255,255
6,1761572566398,1761572566398,55917,255,125,96,255,418384139,112,255,125,126
6,1761572566398,1761572566398,55918,0,125,255,0,419373295,0,125,125,255
6,1761572566398,1761572566398,55919,63,0,0,18,217449127,40,66,0,0
6,1761572566398,1761572566398,55920,255,125,96,255,418384139,112,255,125,126
6,1761572566398,1761572566398,55921,0,3,12,0,418448592,0,56,248,232
6,1761572566398,1761572566398,55922,0,0,0,0,150892043,0,0,0,0
6,1761572566398,1761572566398,55923,0,125,255,0,419373295,0,125,125,255
6,1761572566398,1761572566398,55924,247,255,255,0,419361024,207,0,255,255
6,1761572566398,1761572566398,55925,125,0,16,0,419325167,0,0,68,0
6,1761572566398,1761572566398,55926,255,255,255,111,419343920,111,255,255,255
6,1761572566398,1761572566398,55927,255,125,96,255,418384139,113,255,125,126
6,1761572566398,1761572566398,55928,68,99,0,0,418447824,0,0,0,1
6,1761572566178,1761572566178,55726,192,60,75,14,217448864,40,8,1,0
6,1761572566178,1761572566178,55727,0,0,0,0,418514419,0,0,0,64
6,1761572566178,1761572566178,55728,0,162,128,0,217448871,132,128,0,23
6,1761572566178,1761572566178,55729,255,255,255,111,419343920,111,255,255,255
6,1761572566178,1761572566178,55730,30,0,0,20,217450150,0,0,255,0
6,1761572566178,1761572566178,55731,255,125,96,255,418384139,112,255,125,126
6,1761572566178,1761572566178,55732,137,77,64,20,418644247,178,8,178,0
6,1761572566178,1761572566178,55733,0,125,255,0,419373295,0,125,125,255
6,1761572566178,1761572566178,55734,247,255,255,0,419361047,207,0,255,255
6,1761572566178,1761572566178,55735,48,37,255,255,201326603,250,255,255,255
6,1761572566178,1761572566178,55736,255,125,96,255,418384139,112,255,125,126
6,1761572566178,1761572566178,55737,14,45,255,0,217449893,74,1,0,0
6,1761572566178,1761572566178,55738,0,0,0,0,150892043,0,0,0,0
6,1761572566178,1761572566178,55739,0,255,125,125,419348235,125,0,125,255
6,1761572566178,1761572566178,55740,0,0,0,0,418517491,0,0,0,0
6,1761572566178,1761572566178,55741,0,243,1,255,418382091,255,0,255,255
6,1761572566178,1761572566178,55742,0,125,255,0,419373295,0,125,125,255
6,1761572566178,1761572566178,55743,0,255,255,255,215101223,255,0,255,0
6,1761572566178,1761572566178,55744,193,255,255,255,419319563,255,0,255,255
6,1761572566178,1761572566178,55745,0,255,254,0,419343627,0,0,254,255
6,1761572566178,1761572566178,55746,255,255,255,111,419343920,111,255,255,255
6,1761572566178,1761572566178,55747,255,255,255,0,407902195,0,15,12,255
6,1761572566178,1761572566178,55748,255,125,96,255,418384139,112,255,125,126
6,1761572566178,1761572566178,55749,0,125,255,0,419373295,0,125,125,255
6,1761572566158,1761572566158,55699,36,7,0,11,418448336,0,39,0,208
6,1761572566158,1761572566158,55720,0,125,255,0,419373295,0,125,125,255
6,1761572566158,1761572566158,55701,84,16,0,160,418449104,255,20,0,0
6,1761572566158,1761572566158,55702,63,0,33,130,418710000,2,61,255,0
6,1761572566158,1761572566158,55703,0,124,3,208,418710256,7,0,231,246
6,1761572566158,1761572566158,55704,0,19,0,0,418710512,0,0,0,136
6,1761572566158,1761572566158,55705,125,255,255,3,418710768,255,232,255,255
6,1761572566158,1761572566158,55700,1,3,12,1,418448848,1,0,247,232
6,1761572566158,1761572566158,55707,255,125,96,255,418384139,112,255,125,126
6,1761572566158,1761572566158,55708,0,255,255,255,419354928,255,255,255,255
6,1761572566158,1761572566158,55709,102,240,245,0,217995840,0,0,211,255
6,1761572566158,1761572566158,55710,0,0,0,0,150892043,0,0,0,0
6,1761572566158,1761572566158,55711,44,126,126,30,419322176,126,126,18,51
6,1761572566158,1761572566158,55712,253,255,255,100,217056000,255,0,255,255
6,1761572566158,1761572566158,55713,0,125,255,0,419373295,0,125,125,255
6,1761572566158,1761572566158,55714,255,0,255,255,418382180,255,255,255,255
6,1761572566158,1761572566158,55715,204,116,255,125,217050891,255,250,255,255
6,1761572566158,1761572566158,55716,225,255,255,0,419299536,255,3,255,255
6,1761572566158,1761572566158,55717,255,255,255,111,419343920,111,255,255,255
6,1761572566158,1761572566158,55718,255,125,96,255,418384139,112,255,125,126
6,1761572566158,1761572566158,55719,0,140,255,255,202058448,255,255,255,255
6,1761572566158,1761572566158,55725,0,125,255,0,419373295,0,125,125,255
6,1761572566158,1761572566158,55721,0,61,102,0,217449378,0,0,0,0
6,1761572566158,1761572566158,55722,255,125,96,255,418384139,112,255,125,126
6,1761572566158,1761572566158,55723,243,255,0,0,419351104,0,255,0,255
6,1761572566158,1761572566158,55724,0,0,0,0,150892043,0,0,0,0
6,1761572566158,1761572566158,55706,0,125,255,0,419373295,0,125,125,255
6,1761572566138,1761572566138,55685,0,125,255,0,419373295,0,125,125,255
6,1761572566138,1761572566138,55686,76,0,75,75,418518259,75,75,75,0
6,1761572566138,1761572566138,55687,255,255,255,111,419343920,111,255,255,255
6,1761572566138,1761572566138,55688,255,125,96,255,418384139,112,255,125,126
6,1761572566138,1761572566138,55689,0,125,255,0,419373295,0,125,125,255
6,1761572566138,1761572566138,55690,255,125,96,255,418384139,112,255,125,126
6,1761572566138,1761572566138,55691,0,3,12,0,418448592,0,56,248,232
6,1761572566138,1761572566138,55692,0,0,0,0,150892043,0,0,0,0
6,1761572566138,1761572566138,55693,0,125,255,0,419373295,0,125,125,255
6,1761572566138,1761572566138,55694,247,255,255,0,419361024,207,0,255,255
6,1761572566138,1761572566138,55695,125,0,16,0,419325167,0,0,68,0
6,1761572566138,1761572566138,55696,255,255,255,111,419343920,111,255,255,255
6,1761572566138,1761572566138,55697,255,125,96,255,418384139,112,255,125,126
6,1761572566138,1761572566138,55698,68,93,0,0,418447824,0,0,0,1
6,1761572565058,1761572565058,54801,247,255,255,0,419361024,207,0,255,255
6,1761572565058,1761572565058,54823,225,255,255,0,419299536,255,3,255,255
6,1761572565058,1761572565058,54803,255,255,255,111,419343920,111,255,255,255
6,1761572565058,1761572565058,54804,255,125,116,255,418384139,113,255,125,126
6,1761572565058,1761572565058,54805,0,125,255,0,419373295,0,125,125,255
6,1761572565058,1761572565058,54806,68,71,0,0,418447824,0,0,0,1
6,1761572565058,1761572565058,54807,36,7,0,11,418448336,0,39,0,208
6,1761572565058,1761572565058,54802,125,0,16,0,419325167,0,0,68,0
6,1761572565058,1761572565058,54809,84,16,0,160,418449104,255,20,0,0
6,1761572565058,1761572565058,54810,63,0,33,130,418710000,2,61,255,0
6,1761572565058,1761572565058,54811,0,124,3,208,418710256,7,0,231,246
6,1761572565058,1761572565058,54812,0,19,0,0,418710512,0,0,0,136
6,1761572565058,1761572565058,54813,125,255,255,3,418710768,255,232,255,255
6,1761572565058,1761572565058,54814,255,125,116,255,418384139,113,255,125,126
6,1761572565058,1761572565058,54815,0,255,255,255,419354928,255,255,255,255
6,1761572565058,1761572565058,54816,102,240,245,0,217995840,0,0,211,255
6,1761572565058,1761572565058,54817,0,0,0,0,150892043,0,0,0,0
6,1761572565058,1761572565058,54818,44,126,126,30,419322176,126,126,18,51
6,1761572565058,1761572565058,54819,253,255,255,100,217056000,255,0,255,255
6,1761572565058,1761572565058,54820,0,125,255,0,419373295,0,125,125,255
6,1761572565058,1761572565058,54821,255,0,255,255,418382180,255,255,255,255
6,1761572565058,1761572565058,54822,204,49,255,125,217050891,255,250,255,255
6,1761572565058,1761572565058,54828,0,125,255,0,419373295,0,125,125,255
6,1761572565058,1761572565058,54824,255,255,255,111,419343920,111,255,255,255
6,1761572565058,1761572565058,54825,255,125,116,255,418384139,113,255,125,126
6,1761572565058,1761572565058,54826,16,64,0,64,419361843,38,233,0,0
6,1761572565058,1761572565058,54827,0,21,255,255,202058448,255,255,255,255
